db,flux change,color,footprint,star count,depth,family
agnddf_v1.5_10yrs.db,0.14518282883336175,0.4345700990254315,0.6874776258323191,0.2943576425461511,0.9450382481973034,agnddf
alt_dust_v1.5_10yrs.db,0.1522723483685445,0.5832165736632472,0.4494164817068805,0.1401300869179339,0.8687807238892331,alt
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,0.15788499175483525,0.6314020944982158,0.5549151571561537,0.15960956698467027,0.8157160299140894,alt
baseline_2snaps_v1.5_10yrs.db,0.1392891990977483,0.4509110008411333,0.4230328631774898,0.22232123702894313,0.9023881603866121,baseline
baseline_samefilt_v1.5_10yrs.db,0.20614728780535377,0.22524602918791362,0.5134245006085774,0.27597503665447654,0.9111313546436195,baseline
baseline_v1.5_10yrs.db,0.1471709599539808,0.4638565487309928,0.7176917018686904,0.29233101562093633,0.943627266709462,baseline
bulges_bs_v1.5_10yrs.db,0.14908274276886058,0.4803750894812977,0.3924608004582229,0.16353668471998134,0.882149462288575,bulges
bulges_bulge_wfd_v1.5_10yrs.db,0.15556024977162555,0.46743060061517944,0.3786067158301711,0.21755740597578607,0.8835400078010629,bulges
bulges_cadence_bs_v1.5_10yrs.db,0.15175558881695106,0.4661662917055404,0.3937137538483568,0.12282603805458613,0.8782386405833748,bulges
bulges_cadence_bulge_wfd_v1.5_10yrs.db,0.16073812342002536,0.45071661757420933,0.37703157442543134,0.2658688418511284,0.8806521275066879,bulges
bulges_cadence_i_heavy_v1.5_10yrs.db,0.14592452355149652,0.4576500477061037,0.3660055845922532,0.19628896351074135,0.8846431246771215,bulges
bulges_i_heavy_v1.5_10yrs.db,0.15395504955602332,0.4577821992262559,0.36024199899763726,0.20307562068956533,0.8806111681976385,bulges
daily_ddf_v1.5_10yrs.db,0.1488872883527199,0.41990606648227635,0.5172907567838476,0.2609267098450102,0.9359174876651388,daily
dcr_nham1_ug_v1.5_10yrs.db,0.19575107577841874,0.4516049761604238,0.683897759003365,0.2977719798486727,0.9033664763891446,dcr
dcr_nham1_ugr_v1.5_10yrs.db,0.22861381936678007,0.44290383619839363,0.6720841984678171,0.31902622019326504,0.9116481799949537,dcr
dcr_nham1_ugri_v1.5_10yrs.db,0.18901346258545795,0.4521095411153029,0.6767022266771676,0.28017329574345773,0.9032795650372011,dcr
dcr_nham2_ug_v1.5_10yrs.db,0.22305246244414434,0.4302825956183639,0.6653898474976729,0.29418034555080763,0.8795031316873965,dcr
dcr_nham2_ugr_v1.5_10yrs.db,0.20906618887773698,0.4092600438134021,0.6378606715830172,0.2842680393623818,0.8786058184158951,dcr
dcr_nham2_ugri_v1.5_10yrs.db,0.19884208824254349,0.41062205112037814,0.6604496312737165,0.31318048745297716,0.8782751219696879,dcr
descddf_v1.5_10yrs.db,0.16158264224742247,0.43723197715958406,0.6495310374454071,0.2690836845353872,0.9486713069239854,descddf
filterdist_indx1_v1.5_10yrs.db,0.26658488463174873,0.5245219574244379,0.7107467602205199,0.7491787544291773,0.9519927278147933,filterdist
filterdist_indx2_v1.5_10yrs.db,0.15355533637729998,0.5074919531491641,0.9705376959977089,1.0,0.9857573494043763,filterdist
filterdist_indx3_v1.5_10yrs.db,0.20485585998222253,0.4968992104028873,0.6947089568268061,0.7302672707042708,0.9626116944816772,filterdist
filterdist_indx4_v1.5_10yrs.db,0.20662675252611568,0.46358097542880145,0.726820362282523,0.7280493870530276,0.9687853989604877,filterdist
filterdist_indx5_v1.5_10yrs.db,0.15880563052349886,0.4143028748332878,0.6548650390205484,0.6182728345897095,1.0,filterdist
filterdist_indx6_v1.5_10yrs.db,0.1438864563339313,0.3588314835340955,0.7314025918235841,0.7117985922861791,0.9763742402579321,filterdist
filterdist_indx7_v1.5_10yrs.db,0.17318358501865638,0.5090456737806651,0.924643803250519,0.9851581910323084,0.9779477764926763,filterdist
filterdist_indx8_v1.5_10yrs.db,0.16394298562398246,0.43544543446608935,0.8942507338727002,0.9178867653197627,0.9894647264265714,filterdist
footprint_add_mag_cloudsv1.5_10yrs.db,0.16409560676018353,0.48091335089601545,0.6638147060929332,0.35407573896521227,0.9357560512620156,footprint
footprint_big_sky_dustv1.5_10yrs.db,0.1624647398844855,0.48368352634959466,0.6936707954464094,0.13267642077713335,0.8319803088511141,footprint
