db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,68203739,69505182,66172394,56859841,0,973635,70492254,67821159,71078941,44362674,16678706,66215463,72408354,62384184,41914905,65939735,66080471,58675772,63474569,58518412,56184358
alt_dust_v1.5_10yrs.db,13603343,40160709,34529644,39266391,0,437345,19690319,36072334,44068513,37819456,20135807,10650187,38994497,48384886,48788989,9640940,32080733,49655880,11131242,44808899,13816179
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,13977237,41925073,35695505,47209541,0,5935147,21711429,38947522,45217457,43334506,17423776,4573520,42179467,48353641,47075596,7011622,37322268,49339094,7507396,43067218,13959060
baseline_2snaps_v1.5_10yrs.db,32605266,53655153,50420850,48162624,0,2017768,32270748,51409151,55110634,36839615,17388567,16945209,57776332,56901564,45083158,16207079,49572138,56464114,17868572,54063916,21946475
baseline_samefilt_v1.5_10yrs.db,88782390,0,0,3457943,0,6397417,77639970,0,2261879,16891481,9647451,76238014,0,5446534,32564746,73284069,0,10835,77174872,0,60730985
baseline_v1.5_10yrs.db,65416777,66818906,73754839,68908979,0,233850,72953429,72879876,69398414,37474643,17093812,72821190,73710268,67763358,43538299,72863897,74960112,73160362,71422274,70320676,63906362
bulges_bs_v1.5_10yrs.db,13092673,35956328,27980976,21744657,0,122235,12425502,27651574,33055274,25069842,14372166,4502206,38164729,38831120,32236386,5266274,27718280,42201680,3635687,40424831,7133738
bulges_bulge_wfd_v1.5_10yrs.db,11349576,35206973,29281558,26300500,0,571113,9042559,22337473,32345356,32016456,11667721,2594875,38716066,41274924,28982532,2059467,21353010,36277908,3317541,33503161,5022937
bulges_cadence_bs_v1.5_10yrs.db,11075969,35933856,26906663,32060099,0,4114310,10385025,25275062,34277980,22669209,15453798,3773091,40031532,36988390,37078744,2467814,23022533,36346195,3355989,36092073,4672231
bulges_cadence_bulge_wfd_v1.5_10yrs.db,10371528,35303662,18830674,21097043,0,1627476,10826853,21967654,30628384,24881924,9922636,2057101,40560797,37096181,29877238,1771584,20524122,35167701,2908331,35265276,5109580
