db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,894,920,1008,859,0,45,923,978,879,764,234,940,1022,817,626,919,848,750,871,805,732
alt_dust_v1.5_10yrs.db,317,914,950,1026,0,39,358,917,1116,1014,508,217,996,1172,1065,225,916,1196,247,1094,293
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,409,1153,954,1091,0,55,532,1045,1228,1081,492,108,1127,1320,1284,152,1045,1304,166,1178,323
baseline_2snaps_v1.5_10yrs.db,335,706,669,606,0,26,350,680,699,734,200,173,770,802,679,166,669,792,200,777,255
baseline_samefilt_v1.5_10yrs.db,1326,0,0,80,0,128,1064,0,26,321,187,1129,0,122,459,1088,0,2,1149,0,865
baseline_v1.5_10yrs.db,816,992,983,879,0,24,985,997,948,760,303,1000,1011,992,795,1015,1010,1015,1015,1004,867
bulges_bs_v1.5_10yrs.db,275,766,631,582,0,26,208,542,699,708,252,68,792,947,717,72,553,916,76,929,119
bulges_bulge_wfd_v1.5_10yrs.db,254,723,674,632,0,40,195,487,682,683,246,35,752,916,714,29,514,915,47,860,90
bulges_cadence_bs_v1.5_10yrs.db,281,792,630,600,0,65,203,550,740,633,260,58,785,866,729,59,552,898,84,869,108
bulges_cadence_bulge_wfd_v1.5_10yrs.db,223,761,581,609,0,45,207,499,705,572,184,37,771,907,648,31,487,867,57,852,92
bulges_cadence_i_heavy_v1.5_10yrs.db,254,730,566,536,0,15,187,479,710,707,277,31,779,841,734,66,569,910,48,787,71
bulges_i_heavy_v1.5_10yrs.db,220,767,556,609,0,17,169,495,716,614,286,30,844,875,720,71,508,908,31,826,69
daily_ddf_v1.5_10yrs.db,501,814,734,612,0,19,597,706,665,663,186,433,723,754,697,431,797,715,437,740,436
dcr_nham1_ug_v1.5_10yrs.db,926,101,811,850,0,10,996,601,786,778,246,979,1172,982,653,1008,899,1037,939,1051,833
dcr_nham1_ugr_v1.5_10yrs.db,997,240,467,573,0,53,994,402,701,654,171,1009,917,890,802,934,1036,1068,967,1038,835
dcr_nham1_ugri_v1.5_10yrs.db,971,114,630,639,0,20,1011,531,756,751,247,1001,665,903,748,986,800,1075,947,1100,853
dcr_nham2_ug_v1.5_10yrs.db,1118,26,570,634,0,6,1019,193,452,805,207,909,1182,978,742,959,834,1004,905,1029,835
