db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
agnddf_v1.5_10yrs.db,32536145,41120773,34135553,40374510,56440981,41860311,30029920,29721826,46284331,50318347,48694666,8026861,40339685,46647247,54381432,9234637,22411145,32133934,7946120,29584829,8921925
alt_dust_v1.5_10yrs.db,3697689,13709976,6679865,14998265,29214756,27256672,3431573,4336047,12944642,16879173,23574047,463405,9803049,19545863,35399640,614984,4843546,5539846,479285,5727710,1017985
alt_roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,3996602,20780276,7292971,15302104,34438064,33788919,4561105,8612578,21917808,25714039,31028484,111164,22938615,29496381,37236826,377613,9793255,12478219,767824,12372379,899757
baseline_2snaps_v1.5_10yrs.db,9320484,20678034,20425411,31152932,41887862,34299676,5215271,10090728,24229588,34890962,36236304,22983,15216870,28737374,43351010,0,10691027,21213976,68369,21415691,270636
baseline_samefilt_v1.5_10yrs.db,77879726,4041083,2334615,39101529,28895436,22914034,48468088,131543,53800618,50415319,54360219,31047515,10265245,32285586,35149053,28989370,378267,2098642,39219969,19761259,16673065
baseline_v1.5_10yrs.db,28511491,36367544,41514140,48018057,55640666,37839115,30827301,27345329,46215472,50437157,48216692,10359878,39104167,53228743,49411076,10661172,31051234,46605933,10702314,40512935,10230300
bulges_bs_v1.5_10yrs.db,513090,10820609,6382504,9146971,29842491,35866775,663587,3893921,11558797,20521173,31008908,0,8198166,21410700,30236016,0,4569537,12673006,0,11544409,0
bulges_bulge_wfd_v1.5_10yrs.db,1557370,10800112,7102338,11303988,28049035,31080687,614364,3269060,7838857,14792133,22954237,0,8026865,15657575,28230332,0,2192594,8600900,0,9925544,251250
bulges_cadence_bs_v1.5_10yrs.db,1971852,11018440,5106156,13229007,30016690,38828672,339899,4015335,13761231,21554181,29332082,0,12752435,18092313,29912230,0,4456796,9345156,0,7983230,36130
bulges_cadence_bulge_wfd_v1.5_10yrs.db,1847523,12467050,3749606,10386022,31904494,37811150,112960,1814859,11113902,17708933,23264532,0,9813057,19552730,26389189,0,1510017,7765916,0,5573308,52646
bulges_cadence_i_heavy_v1.5_10yrs.db,2258637,15431705,4724764,13215423,23860888,31028687,831597,2579501,8564349,13400714,21488143,0,10802285,13383034,24104046,2417538,2858855,9288403,0,10489376,0
bulges_i_heavy_v1.5_10yrs.db,1599366,8496318,4648249,8315871,21434488,33107587,224346,1065884,5236731,12720405,28389058,0,7166450,14198480,27124874,2417538,2103754,8193623,0,8390647,14065
daily_ddf_v1.5_10yrs.db,13979360,32616324,23906692,32847376,54407994,40006786,10938425,19826866,32922806,43559776,46106742,1109678,29079685,41645045,45458690,191868,17594804,33316376,1576172,30247164,2461767
dcr_nham1_ug_v1.5_10yrs.db,40819053,3807867,42365995,63079337,46060823,26322632,36897188,16277235,44153143,58729566,66034286,10745561,52701877,43099185,48577843,9641743,23245202,36393698,9502049,43878191,11331015
dcr_nham1_ugr_v1.5_10yrs.db,42718061,12041018,23712773,46837500,56747428,43787428,32075915,14480437,40791345,42854902,42331106,12024871,35133632,53865513,61809196,10230939,27896537,45497590,8801802,38744695,12665687
dcr_nham1_ugri_v1.5_10yrs.db,41965268,6480783,32010470,48700446,51868952,49188524,29888873,18777799,45710161,44950689,49636028,9180924,26796414,46522023,50962364,11276042,20964288,48533326,10184084,48720939,11157354
dcr_nham2_ug_v1.5_10yrs.db,55994543,1033795,29477881,60216701,57058521,48574838,33007942,6031404,41881166,56090096,62865806,7495391,49172338,35629046,49033340,9718130,18764422,36751406,11693852,46560154,14082043
dcr_nham2_ugr_v1.5_10yrs.db,54673528,3054856,16697867,50554299,61558827,46887953,35909388,6918536,37448072,37747690,50788250,13738118,33296920,55119565,61636850,7709302,33809946,42939194,7620254,40716355,9266362
dcr_nham2_ugri_v1.5_10yrs.db,52253873,1228924,23967818,47604829,37057381,40835790,39377527,10805980,49526417,52538465,57433868,9580406,21037130,52219742,61153201,10877131,17170833,42168670,7439531,43754832,9529421
descddf_v1.5_10yrs.db,27057978,40619780,35601501,47112463,57307038,37279586,24798104,24128920,42569930,41848361,42113114,7007627,36924475,42278607,47977947,4040153,16809276,27751435,5266977,34193496,8715618
filterdist_indx1_v1.5_10yrs.db,101920429,100269067,67967032,40773651,78834292,36324859,95127057,14017295,47000441,74110480,55561100,0,99866,72575261,61978004,0,32227264,38893737,17175,23566961,553383
filterdist_indx2_v1.5_10yrs.db,68832250,41724419,62335626,63307793,72998141,57232913,71533274,51357754,64113238,69095159,62513094,66050494,64912191,69204558,59589144,64747869,50100887,53643131,61759456,57096451,48155279
filterdist_indx3_v1.5_10yrs.db,44739768,91197778,0,1683220,50600492,25725196,99078777,92854309,81918119,74728327,52034078,3720863,1211356,36403288,29537561,267435,43945744,48027156,1655992,26512478,3689208
filterdist_indx4_v1.5_10yrs.db,102211851,92700939,93888025,52174991,87692432,46704057,29670270,0,967109,38437139,40047962,1845310,368823,65275193,53182633,694553,71660604,54671305,3703711,20816290,4034953
filterdist_indx5_v1.5_10yrs.db,4009874,22392390,28291898,37147350,66930380,85058308,285570,9722835,21167463,30950142,58849117,0,12175214,16387915,58686142,0,11496168,28067500,91208359,89967431,91401600
filterdist_indx6_v1.5_10yrs.db,22097000,73162557,4440497,45490441,57214463,22077424,22952118,6299974,39976396,28505573,27640789,3106535,84544596,49503431,33591446,91782939,80481377,53008849,8653371,17151175,3169024
filterdist_indx7_v1.5_10yrs.db,92898599,91316127,85315156,76813627,82154080,40793780,91585282,69356486,68079473,61199138,50815537,11702361,12498348,58038363,53547615,6074308,51984470,50214908,12845549,38746571,14316261
filterdist_indx8_v1.5_10yrs.db,33094437,39369808,41762734,49497462,73202186,56861134,18789805,23046262,48064851,52404103,61111501,1964570,48201031,44345216,50381911,51401132,50824531,53416130,88918321,71600148,86908935
footprint_add_mag_cloudsv1.5_10yrs.db,27613823,38485153,34002514,41109922,58660589,44453284,26704907,24390800,42616678,43722751,39854787,7964072,34593186,41907558,50102858,3409863,20225024,42069490,6319462,44067061,9003528
footprint_big_sky_dustv1.5_10yrs.db,9077095,13801828,18100251,26485936,33847358,22475701,10049223,16144875,27178904,28721942,30272474,5943850,26227269,26364431,31554576,5599271,16782633,20078961,7274367,23325376,5950470
footprint_big_sky_nouiyv1.5_10yrs.db,53621951,30623559,52689757,41038541,31758249,23744540,54938012,49471263,55711741,29698601,32710298,53022604,29630524,29022107,33507014,52843714,56323895,58455303,51799939,59215672,28225275
footprint_big_skyv1.5_10yrs.db,47173305,46404796,46518169,52161588,25666437,44943999,51851283,41631456,50856128,25167994,25360792,44140548,32088965,27888303,29548516,43462977,45426627,49570415,41445068,55542276,36471673
footprint_big_wfdv1.5_10yrs.db,1027045,10511006,7124979,5224209,39014599,42045669,17322,1185222,5150932,34862518,46286316,0,1388608,20385251,40017009,0,1874847,12192779,0,6411475,0
footprint_bluer_footprintv1.5_10yrs.db,39248818,90351005,109060,2853931,28783291,13546610,97291941,92879352,78172212,60712311,45153156,16013090,2793207,28610988,30659864,4518950,19835036,32739435,0,5514892,0
footprint_gp_smoothv1.5_10yrs.db,9840187,22583541,19318041,27968644,56663505,41084302,4306616,10713286,23998895,42611179,39341706,133015,13145690,31181385,39365102,0,11044354,20257302,234654,18262142,120573
footprint_newAv1.5_10yrs.db,35671,1893839,1032458,1121837,34413410,28342650,0,189333,491308,8056901,14522770,0,626741,8398692,13270329,0,3898843,8471963,0,187894,0
footprint_newBv1.5_10yrs.db,332793,6413513,5590150,6994674,29212132,38842937,280517,808639,5939397,13521860,44715420,0,1941878,13621230,19161406,0,5532559,9409910,0,5662725,0
footprint_no_gp_northv1.5_10yrs.db,36092335,44830667,40991354,50073155,55878558,35598546,35198112,33962111,50459734,52903344,44623522,16050845,40817923,48868398,48572462,15332901,30194499,43211012,13327041,43125349,15725800
footprint_standard_goalsv1.5_10yrs.db,30843063,37198424,35049082,47903011,56011415,43621378,29638599,29559681,50045336,50642286,41563078,11639356,37475004,49274303,50267876,9838342,27939273,42580395,13217310,45454520,15726705
footprint_stuck_rollingv1.5_10yrs.db,33329550,32802874,32800032,33741650,37618365,39409820,33594309,32802139,33381044,33753751,39051990,33335399,33336306,33942944,37893452,33355295,32828656,33404792,33338727,33405089,33424114
goodseeing_gi_v1.5_10yrs.db,32729596,43182144,34296955,45465158,57217376,43329902,35675305,23298288,43247941,66500770,72079328,11775871,42261880,59709135,73051096,15191244,25801780,36434219,9946404,27293568,13586165
goodseeing_gri_v1.5_10yrs.db,32953187,39443266,38198375,40584874,65115639,43897880,30636528,26405678,40570760,64195926,69778005,12237993,44737996,60255409,76303488,11056480,23951944,45926710,10442136,33433789,12758259
goodseeing_griz_v1.5_10yrs.db,30445714,42711845,37353199,43805092,66008714,56106857,29448331,25843131,40966021,59361080,70638001,10556844,42364529,61587229,75142036,11557107,20628079,47412357,13625889,49343762,10976207
goodseeing_gz_v1.5_10yrs.db,35514674,32317984,45178777,43609137,55219450,50829743,29869626,26686408,42171140,68247171,73481144,12297562,37543477,58504539,67011250,9670578,25103317,35110396,12121189,42234953,12853573
goodseeing_i_v1.5_10yrs.db,30996621,47003753,28337847,49025553,57560838,37570178,28708048,18741893,38449448,48150235,48214173,9309479,43334941,53507262,62799294,10954970,32609679,42770817,12629089,32341179,13549036
greedy_footprint_v1.5_10yrs.db,37197652,52160411,31491898,40933678,53850944,50815990,33480688,25453383,32939837,33718205,42058842,15140402,32013385,49417687,64347809,13359603,21913735,44631301,10808980,61018934,14311703
roll_mod2_dust_sdf_0.20_v1.5_10yrs.db,7116794,20940409,10126839,14953609,25199270,29473664,4120801,8013749,15609350,19408481,27132851,67179,24366459,25215951,29483571,194090,14799084,25435732,245957,26168764,811520
rolling_mod2_sdf_0.10_v1.5_10yrs.db,37352730,60630942,42415414,51237948,60247288,42828145,42101039,43108747,53548529,56679374,58873755,9336184,62076421,71313508,70904141,7429333,53651733,58845174,8268948,56920803,12215421
rolling_mod2_sdf_0.20_v1.5_10yrs.db,40538208,57268692,39104356,47873503,58738916,54339077,43256905,40895791,60285283,57781171,56154799,6745544,55569403,66377728,61646993,5301878,45335024,57423724,9875232,60161124,12365162
rolling_mod3_sdf_0.10_v1.5_10yrs.db,36313403,65174004,47313225,61937111,59595954,47445403,41361494,56063986,76213261,67173041,66625302,9006662,83056060,83949260,81075580,10804055,75526932,80279846,9395558,77140572,18499427
rolling_mod3_sdf_0.20_v1.5_10yrs.db,37086809,65846651,46137953,60640656,56506391,52951809,43249145,52430844,72470826,60043525,55854675,7468366,77110184,75989194,79079008,10294630,68280098,73184151,13068454,79890326,16567948
rolling_mod6_sdf_0.10_v1.5_10yrs.db,20729068,59841584,47651256,50925031,57086215,56944660,37105945,65659633,72132403,64158429,69298615,10198118,88644375,90612011,91268086,12511822,84937981,84483232,13360210,80637831,26572520
rolling_mod6_sdf_0.20_v1.5_10yrs.db,29349151,60345624,45307992,56924920,63297137,58695233,35804005,58371194,75777748,61260333,72633029,9439865,90354764,89667506,89354873,10319628,83460672,77955102,12662142,78841159,34758505
short_exp_2ns_1expt_v1.5_10yrs.db,80791305,64168284,74899519,75810457,64610729,34759415,79889401,83206993,76232925,65198355,49794470,83478072,83679640,67098721,64963304,82151148,76123447,69032882,83034471,76536787,76850422
