uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
100,102,98,88,55,20,100,102,90,86,75,102,103,91,87,103,103,92,103,102,102
101,101,99,92,72,27,101,102,93,90,82,102,104,90,87,103,103,91,103,102,103
99,102,97,90,72,29,102,103,90,85,78,104,104,92,88,104,104,91,103,101,101
101,100,99,90,69,19,103,103,91,87,81,102,103,91,90,103,103,93,102,102,104
101,100,97,91,66,21,101,103,92,85,78,103,103,91,90,103,103,94,103,102,101
99,101,97,88,73,38,102,101,91,89,72,102,101,92,87,102,102,94,103,102,101
99,101,96,88,73,37,103,104,92,88,84,105,102,92,87,104,102,90,104,102,103
99,99,100,88,79,37,101,102,92,89,79,103,104,92,88,105,103,92,103,103,104
102,102,98,90,74,36,102,101,93,88,77,102,101,91,89,102,102,91,102,103,102
99,101,98,89,76,33,99,100,93,87,82,103,102,91,89,105,102,93,104,102,103
95,100,96,82,55,6,101,102,95,90,86,102,101,91,91,101,103,92,103,102,103
98,99,98,91,73,46,102,103,92,88,72,104,102,91,86,103,101,92,103,102,104
100,103,99,92,59,27,102,101,92,81,73,102,103,90,87,105,104,91,104,102,103
102,105,97,89,51,15,101,101,92,86,65,102,102,89,85,103,103,91,103,102,104
102,102,98,91,67,25,103,101,93,84,71,102,103,94,90,103,103,93,103,102,105
101,102,98,89,61,26,100,101,90,85,72,102,103,91,88,102,100,90,100,102,103
102,105,98,91,64,30,104,102,92,86,75,101,102,93,86,102,101,94,101,101,100
99,100,98,89,72,19,100,101,91,88,68,103,103,89,84,103,102,91,103,102,102
101,103,96,90,74,30,101,101,91,87,79,102,102,91,90,102,103,95,103,103,103
101,102,99,90,63,29,102,102,93,85,79,103,102,92,91,103,103,94,103,102,102
101,104,101,91,72,37,103,103,93,89,84,103,103,91,89,103,103,94,103,104,103
99,101,99,90,67,18,103,103,92,85,77,103,102,91,88,103,103,93,103,102,102
98,101,98,92,70,31,102,103,93,86,78,103,102,91,89,103,103,92,103,102,102
101,100,98,91,73,35,101,103,93,90,78,102,102,93,89,103,103,93,104,102,102
97,99,101,90,85,36,100,100,91,88,83,102,103,90,88,103,102,92,102,101,104
100,101,99,92,76,28,100,100,92,87,79,102,103,90,88,104,105,92,103,102,103
95,98,95,91,79,36,101,103,92,90,80,101,102,93,89,102,102,94,102,102,100
100,101,97,92,70,30,102,103,92,90,79,102,104,90,88,102,103,92,102,102,102
